id,occurrence_date,occurrence_year,occurrence_month,occurrence_day_of_week,occurrence_hour,neighbourhood_name,premises_type
9547,2016-07-09T00:00:00Z,2016,July,Saturday,15,Church-Yonge Corridor (75),Outside
9548,2016-07-13T00:00:00Z,2016,July,Wednesday,22,Church-Yonge Corridor (75),Apartment
9549,2016-07-16T00:00:00Z,2016,July,Saturday,1,Church-Yonge Corridor (75),Apartment
9550,2016-07-18T00:00:00Z,2016,July,Monday,0,Church-Yonge Corridor (75),Commercial
9551,2016-07-01T00:00:00Z,2016,July,Friday,9,Church-Yonge Corridor (75),Educational
9552,2016-07-19T00:00:00Z,2016,July,Tuesday,21,Church-Yonge Corridor (75),Other
9553,2016-07-20T00:00:00Z,2016,July,Wednesday,18,Church-Yonge Corridor (75),Apartment
9554,2016-07-18T00:00:00Z,2016,July,Monday,16,Church-Yonge Corridor (75),Apartment
9555,2016-06-22T00:00:00Z,2016,June,Wednesday,9,Church-Yonge Corridor (75),Apartment
9556,2016-06-23T00:00:00Z,2016,June,Thursday,8,Church-Yonge Corridor (75),Apartment
9557,2016-07-25T00:00:00Z,2016,July,Monday,9,Church-Yonge Corridor (75),Commercial
9558,2016-07-25T00:00:00Z,2016,July,Monday,13,Church-Yonge Corridor (75),Apartment
9559,2016-07-28T00:00:00Z,2016,July,Thursday,18,Church-Yonge Corridor (75),Outside
9560,2016-07-26T00:00:00Z,2016,July,Tuesday,14,Church-Yonge Corridor (75),Outside
9561,2016-08-02T00:00:00Z,2016,August,Tuesday,13,Church-Yonge Corridor (75),Outside
9562,2016-07-28T00:00:00Z,2016,July,Thursday,9,Church-Yonge Corridor (75),Educational
9563,2016-07-27T00:00:00Z,2016,July,Wednesday,18,Church-Yonge Corridor (75),Outside
9564,2016-07-27T00:00:00Z,2016,July,Wednesday,23,Church-Yonge Corridor (75),Outside
9565,2016-08-07T00:00:00Z,2016,August,Sunday,21,Church-Yonge Corridor (75),Outside
9566,2016-08-09T00:00:00Z,2016,August,Tuesday,20,Church-Yonge Corridor (75),Outside
9567,2020-01-13T00:00:00Z,2020,January,Monday,15,Bay Street Corridor (76),Outside
9568,2016-08-12T00:00:00Z,2016,August,Friday,23,Church-Yonge Corridor (75),Outside
9569,2016-08-15T00:00:00Z,2016,August,Monday,3,Church-Yonge Corridor (75),Apartment
9570,2016-08-18T00:00:00Z,2016,August,Thursday,8,Church-Yonge Corridor (75),Outside
9571,2016-08-21T00:00:00Z,2016,August,Sunday,15,Church-Yonge Corridor (75),Outside
9572,2016-08-19T00:00:00Z,2016,August,Friday,19,Church-Yonge Corridor (75),Apartment
9573,2016-08-21T00:00:00Z,2016,August,Sunday,13,Church-Yonge Corridor (75),Educational
9574,2016-08-21T00:00:00Z,2016,August,Sunday,8,Church-Yonge Corridor (75),Commercial
9575,2016-08-22T00:00:00Z,2016,August,Monday,17,Church-Yonge Corridor (75),Educational
9576,2016-08-19T00:00:00Z,2016,August,Friday,15,Church-Yonge Corridor (75),Commercial
9577,2016-08-24T00:00:00Z,2016,August,Wednesday,17,Church-Yonge Corridor (75),Apartment
9578,2016-08-29T00:00:00Z,2016,August,Monday,17,Church-Yonge Corridor (75),Outside
9579,2016-08-28T00:00:00Z,2016,August,Sunday,15,Church-Yonge Corridor (75),Outside
9580,2016-09-01T00:00:00Z,2016,September,Thursday,17,Church-Yonge Corridor (75),Commercial
9581,2016-09-02T00:00:00Z,2016,September,Friday,14,Church-Yonge Corridor (75),Commercial
9582,2016-09-07T00:00:00Z,2016,September,Wednesday,16,Church-Yonge Corridor (75),Commercial
9583,2016-09-11T00:00:00Z,2016,September,Sunday,11,Church-Yonge Corridor (75),Commercial
9584,2016-09-17T00:00:00Z,2016,September,Saturday,16,Church-Yonge Corridor (75),Outside
9585,2016-09-20T00:00:00Z,2016,September,Tuesday,7,Church-Yonge Corridor (75),Outside
9586,2016-09-20T00:00:00Z,2016,September,Tuesday,9,Church-Yonge Corridor (75),Outside
9587,2016-09-21T00:00:00Z,2016,September,Wednesday,17,Church-Yonge Corridor (75),Outside
9588,2016-09-21T00:00:00Z,2016,September,Wednesday,17,Church-Yonge Corridor (75),Outside
9589,2016-09-22T00:00:00Z,2016,September,Thursday,9,Church-Yonge Corridor (75),Outside
9590,2016-09-25T00:00:00Z,2016,September,Sunday,0,Church-Yonge Corridor (75),Outside
9591,2016-09-28T00:00:00Z,2016,September,Wednesday,21,Church-Yonge Corridor (75),Educational
9592,2016-10-03T00:00:00Z,2016,October,Monday,17,Church-Yonge Corridor (75),Outside
9593,2016-09-07T00:00:00Z,2016,September,Wednesday,12,Church-Yonge Corridor (75),Educational
9594,2018-08-13T00:00:00Z,2018,August,Monday,17,Church-Yonge Corridor (75),Outside
9595,2019-03-09T00:00:00Z,2019,March,Saturday,21,Church-Yonge Corridor (75),Outside
9596,2014-03-03T00:00:00Z,2014,March,Monday,19,Church-Yonge Corridor (75),Outside
9597,2014-07-07T00:00:00Z,2014,July,Monday,20,Church-Yonge Corridor (75),Outside
9598,2018-08-14T00:00:00Z,2018,August,Tuesday,16,Church-Yonge Corridor (75),Educational
9599,2014-03-05T00:00:00Z,2014,March,Wednesday,20,Church-Yonge Corridor (75),Apartment
9600,2018-09-22T00:00:00Z,2018,September,Saturday,11,Church-Yonge Corridor (75),Apartment
9601,2019-04-10T00:00:00Z,2019,April,Wednesday,13,Church-Yonge Corridor (75),Outside
9602,2014-07-24T00:00:00Z,2014,July,Thursday,22,Church-Yonge Corridor (75),Outside
9603,2014-03-27T00:00:00Z,2014,March,Thursday,4,Church-Yonge Corridor (75),Outside
9604,2018-09-19T00:00:00Z,2018,September,Wednesday,12,Church-Yonge Corridor (75),Apartment
9605,2019-04-17T00:00:00Z,2019,April,Wednesday,20,Church-Yonge Corridor (75),Outside
9606,2018-08-16T00:00:00Z,2018,August,Thursday,13,Church-Yonge Corridor (75),Outside
9607,2014-08-08T00:00:00Z,2014,August,Friday,8,Church-Yonge Corridor (75),Commercial
9608,2019-05-18T00:00:00Z,2019,May,Saturday,22,Church-Yonge Corridor (75),Commercial
9609,2014-04-05T00:00:00Z,2014,April,Saturday,19,Church-Yonge Corridor (75),Outside
9610,2018-08-20T00:00:00Z,2018,August,Monday,15,Church-Yonge Corridor (75),Other
9611,2018-09-15T00:00:00Z,2018,September,Saturday,15,Church-Yonge Corridor (75),Outside
9612,2014-08-15T00:00:00Z,2014,August,Friday,15,Church-Yonge Corridor (75),Commercial
9613,2019-05-22T00:00:00Z,2019,May,Wednesday,12,Church-Yonge Corridor (75),Commercial
9614,2014-04-14T00:00:00Z,2014,April,Monday,12,Church-Yonge Corridor (75),Educational
9615,2020-12-13T00:00:00Z,2020,December,Sunday,6,Church-Yonge Corridor (75),Apartment
9616,2014-04-19T00:00:00Z,2014,April,Saturday,20,Church-Yonge Corridor (75),Outside
9617,2014-05-04T00:00:00Z,2014,May,Sunday,8,Church-Yonge Corridor (75),Outside
9618,2014-06-21T00:00:00Z,2014,June,Saturday,15,Church-Yonge Corridor (75),Outside
9619,2014-06-29T00:00:00Z,2014,June,Sunday,20,Church-Yonge Corridor (75),Apartment
9620,2014-07-10T00:00:00Z,2014,July,Thursday,14,Church-Yonge Corridor (75),Apartment
9621,2014-07-18T00:00:00Z,2014,July,Friday,19,Church-Yonge Corridor (75),Outside
9622,2014-07-14T00:00:00Z,2014,July,Monday,19,Church-Yonge Corridor (75),Outside
9623,2014-08-16T00:00:00Z,2014,August,Saturday,23,Church-Yonge Corridor (75),Apartment
9624,2014-08-11T00:00:00Z,2014,August,Monday,9,Church-Yonge Corridor (75),Outside
9625,2014-08-17T00:00:00Z,2014,August,Sunday,19,Church-Yonge Corridor (75),Apartment
9626,2014-09-10T00:00:00Z,2014,September,Wednesday,22,Church-Yonge Corridor (75),House
9627,2014-09-15T00:00:00Z,2014,September,Monday,9,Church-Yonge Corridor (75),Commercial
9628,2014-09-12T00:00:00Z,2014,September,Friday,16,Church-Yonge Corridor (75),Educational
9629,2014-09-20T00:00:00Z,2014,September,Saturday,14,Church-Yonge Corridor (75),Commercial
9630,2014-09-16T00:00:00Z,2014,September,Tuesday,18,Church-Yonge Corridor (75),Outside
9631,2014-10-09T00:00:00Z,2014,October,Thursday,14,Church-Yonge Corridor (75),Outside
9632,2014-10-10T00:00:00Z,2014,October,Friday,14,Church-Yonge Corridor (75),Outside
9633,2014-10-12T00:00:00Z,2014,October,Sunday,0,Church-Yonge Corridor (75),Outside
9634,2014-10-26T00:00:00Z,2014,October,Sunday,13,Church-Yonge Corridor (75),House
9635,2014-11-01T00:00:00Z,2014,November,Saturday,16,Church-Yonge Corridor (75),Outside
9636,2014-11-06T00:00:00Z,2014,November,Thursday,16,Church-Yonge Corridor (75),Outside
9637,2014-11-10T00:00:00Z,2014,November,Monday,19,Church-Yonge Corridor (75),Outside
9638,2014-11-25T00:00:00Z,2014,November,Tuesday,12,Church-Yonge Corridor (75),Commercial
9639,2019-09-12T00:00:00Z,2019,September,Thursday,10,Church-Yonge Corridor (75),Outside
9640,2014-12-08T00:00:00Z,2014,December,Monday,9,Church-Yonge Corridor (75),Other
9641,2014-12-03T00:00:00Z,2014,December,Wednesday,11,Church-Yonge Corridor (75),Outside
9642,2014-12-17T00:00:00Z,2014,December,Wednesday,0,Church-Yonge Corridor (75),Commercial
9643,2015-04-27T00:00:00Z,2015,April,Monday,9,Church-Yonge Corridor (75),Apartment
9644,2015-05-07T00:00:00Z,2015,May,Thursday,18,Church-Yonge Corridor (75),Commercial
9645,2019-07-20T00:00:00Z,2019,July,Saturday,10,Church-Yonge Corridor (75),Educational
9646,2019-07-30T00:00:00Z,2019,July,Tuesday,9,Church-Yonge Corridor (75),Other
9647,2019-12-28T00:00:00Z,2019,December,Saturday,0,Church-Yonge Corridor (75),Apartment
9648,2019-08-09T00:00:00Z,2019,August,Friday,14,Church-Yonge Corridor (75),Other
9649,2019-08-08T00:00:00Z,2019,August,Thursday,12,Church-Yonge Corridor (75),Outside
9650,2019-08-15T00:00:00Z,2019,August,Thursday,22,Church-Yonge Corridor (75),Outside
9651,2019-08-22T00:00:00Z,2019,August,Thursday,18,Church-Yonge Corridor (75),Apartment
9652,2019-08-22T00:00:00Z,2019,August,Thursday,4,Church-Yonge Corridor (75),Outside
9653,2019-08-24T00:00:00Z,2019,August,Saturday,9,Church-Yonge Corridor (75),Educational
9654,2019-09-09T00:00:00Z,2019,September,Monday,11,Church-Yonge Corridor (75),Outside
9655,2019-09-08T00:00:00Z,2019,September,Sunday,11,Church-Yonge Corridor (75),Apartment
9656,2019-09-14T00:00:00Z,2019,September,Saturday,20,Church-Yonge Corridor (75),Outside
9657,2019-08-27T00:00:00Z,2019,August,Tuesday,17,Church-Yonge Corridor (75),Apartment
9658,2019-09-28T00:00:00Z,2019,September,Saturday,8,Church-Yonge Corridor (75),Apartment
9659,2019-09-30T00:00:00Z,2019,September,Monday,19,Church-Yonge Corridor (75),Educational
9660,2019-10-08T00:00:00Z,2019,October,Tuesday,9,Church-Yonge Corridor (75),Apartment
9661,2019-10-08T00:00:00Z,2019,October,Tuesday,9,Church-Yonge Corridor (75),Apartment
9662,2019-10-12T00:00:00Z,2019,October,Saturday,12,Church-Yonge Corridor (75),Outside
9663,2019-09-14T00:00:00Z,2019,September,Saturday,17,Church-Yonge Corridor (75),Apartment
9664,2019-09-02T00:00:00Z,2019,September,Monday,9,Church-Yonge Corridor (75),Apartment
9665,2019-10-23T00:00:00Z,2019,October,Wednesday,21,Church-Yonge Corridor (75),Outside
9666,2019-10-23T00:00:00Z,2019,October,Wednesday,20,Church-Yonge Corridor (75),Commercial
9667,2019-10-23T00:00:00Z,2019,October,Wednesday,13,Church-Yonge Corridor (75),Outside
9668,2019-10-25T00:00:00Z,2019,October,Friday,23,Church-Yonge Corridor (75),Outside
9669,2019-10-18T00:00:00Z,2019,October,Friday,3,Church-Yonge Corridor (75),Outside
9670,2019-11-19T00:00:00Z,2019,November,Tuesday,13,Church-Yonge Corridor (75),Outside
9671,2020-03-15T00:00:00Z,2020,March,Sunday,12,Church-Yonge Corridor (75),Outside
9672,2020-03-20T00:00:00Z,2020,March,Friday,18,Church-Yonge Corridor (75),Outside
9673,2020-04-19T00:00:00Z,2020,April,Sunday,8,Church-Yonge Corridor (75),Outside
9674,2020-04-20T00:00:00Z,2020,April,Monday,9,Church-Yonge Corridor (75),Outside
9675,2020-05-14T00:00:00Z,2020,May,Thursday,13,Church-Yonge Corridor (75),Commercial
9676,2020-05-21T00:00:00Z,2020,May,Thursday,20,Church-Yonge Corridor (75),Outside
9677,2020-05-13T00:00:00Z,2020,May,Wednesday,22,Church-Yonge Corridor (75),Outside
9678,2020-08-18T00:00:00Z,2020,August,Tuesday,17,Church-Yonge Corridor (75),Outside
9679,2020-05-28T00:00:00Z,2020,May,Thursday,21,Church-Yonge Corridor (75),House
9680,2020-06-12T00:00:00Z,2020,June,Friday,19,Church-Yonge Corridor (75),Apartment
9681,2020-06-24T00:00:00Z,2020,June,Wednesday,20,Church-Yonge Corridor (75),Other
9682,2020-06-26T00:00:00Z,2020,June,Friday,17,Church-Yonge Corridor (75),Apartment
9683,2020-06-26T00:00:00Z,2020,June,Friday,18,Church-Yonge Corridor (75),Apartment
9684,2020-06-26T00:00:00Z,2020,June,Friday,18,Church-Yonge Corridor (75),Apartment
9685,2020-07-02T00:00:00Z,2020,July,Thursday,18,Church-Yonge Corridor (75),Outside
9686,2020-08-16T00:00:00Z,2020,August,Sunday,17,Church-Yonge Corridor (75),Outside
9687,2020-08-27T00:00:00Z,2020,August,Thursday,14,Church-Yonge Corridor (75),Outside
9688,2020-08-30T00:00:00Z,2020,August,Sunday,7,Church-Yonge Corridor (75),Other
9689,2020-09-03T00:00:00Z,2020,September,Thursday,13,Church-Yonge Corridor (75),Outside
9690,2020-08-30T00:00:00Z,2020,August,Sunday,19,Church-Yonge Corridor (75),Apartment
9691,2020-09-09T00:00:00Z,2020,September,Wednesday,21,Church-Yonge Corridor (75),Commercial
9692,2020-09-15T00:00:00Z,2020,September,Tuesday,20,Church-Yonge Corridor (75),Outside
9693,2018-09-08T00:00:00Z,2018,September,Saturday,9,Church-Yonge Corridor (75),Commercial
9694,2020-10-11T00:00:00Z,2020,October,Sunday,18,Church-Yonge Corridor (75),Apartment
9695,2018-10-12T00:00:00Z,2018,October,Friday,5,Church-Yonge Corridor (75),Outside
9696,2014-08-15T00:00:00Z,2014,August,Friday,9,Church-Yonge Corridor (75),Outside
9697,2014-09-14T00:00:00Z,2014,September,Sunday,13,Church-Yonge Corridor (75),Outside
9698,2018-08-16T00:00:00Z,2018,August,Thursday,17,Church-Yonge Corridor (75),Commercial
9699,2014-08-14T00:00:00Z,2014,August,Thursday,13,Church-Yonge Corridor (75),Outside
9700,2018-08-12T00:00:00Z,2018,August,Sunday,19,Church-Yonge Corridor (75),Apartment
9701,2018-10-20T00:00:00Z,2018,October,Saturday,9,Church-Yonge Corridor (75),Other
9702,2014-09-26T00:00:00Z,2014,September,Friday,23,Church-Yonge Corridor (75),Outside
9703,2018-08-31T00:00:00Z,2018,August,Friday,20,Church-Yonge Corridor (75),Commercial
9704,2018-09-03T00:00:00Z,2018,September,Monday,15,Church-Yonge Corridor (75),Outside
9705,2019-03-15T00:00:00Z,2019,March,Friday,11,Church-Yonge Corridor (75),House
9706,2014-10-11T00:00:00Z,2014,October,Saturday,21,Church-Yonge Corridor (75),Outside
9707,2018-09-02T00:00:00Z,2018,September,Sunday,9,Church-Yonge Corridor (75),Apartment
9708,2018-10-23T00:00:00Z,2018,October,Tuesday,7,Church-Yonge Corridor (75),Commercial
9709,2014-08-28T00:00:00Z,2014,August,Thursday,10,Niagara (82),Apartment
9710,2019-05-28T00:00:00Z,2019,May,Tuesday,19,Church-Yonge Corridor (75),Outside
9711,2014-10-16T00:00:00Z,2014,October,Thursday,5,Church-Yonge Corridor (75),Outside
9712,2018-08-22T00:00:00Z,2018,August,Wednesday,18,Church-Yonge Corridor (75),Outside
9713,2018-10-26T00:00:00Z,2018,October,Friday,22,Church-Yonge Corridor (75),Apartment
9714,2018-11-08T00:00:00Z,2018,November,Thursday,2,Church-Yonge Corridor (75),Outside
9715,2018-11-13T00:00:00Z,2018,November,Tuesday,11,Church-Yonge Corridor (75),Outside
9716,2018-11-26T00:00:00Z,2018,November,Monday,22,Church-Yonge Corridor (75),Apartment
9717,2019-08-29T00:00:00Z,2019,August,Thursday,22,Bay Street Corridor (76),Commercial
9718,2018-12-19T00:00:00Z,2018,December,Wednesday,12,Church-Yonge Corridor (75),Apartment
9719,2019-02-22T00:00:00Z,2019,February,Friday,19,Church-Yonge Corridor (75),Outside
9720,2019-04-20T00:00:00Z,2019,April,Saturday,8,Church-Yonge Corridor (75),Apartment
9721,2019-04-25T00:00:00Z,2019,April,Thursday,16,Church-Yonge Corridor (75),Apartment
9722,2019-05-02T00:00:00Z,2019,May,Thursday,8,Church-Yonge Corridor (75),Apartment
9723,2019-05-22T00:00:00Z,2019,May,Wednesday,17,Church-Yonge Corridor (75),Commercial
9724,2019-05-27T00:00:00Z,2019,May,Monday,18,Church-Yonge Corridor (75),Outside
9725,2019-06-05T00:00:00Z,2019,June,Wednesday,9,Church-Yonge Corridor (75),Commercial
9726,2019-06-23T00:00:00Z,2019,June,Sunday,10,Church-Yonge Corridor (75),Outside
9727,2019-07-04T00:00:00Z,2019,July,Thursday,17,Church-Yonge Corridor (75),Other
9728,2017-05-17T00:00:00Z,2017,May,Wednesday,19,Church-Yonge Corridor (75),Apartment
9729,2017-04-18T00:00:00Z,2017,April,Tuesday,10,Church-Yonge Corridor (75),Apartment
9730,2017-04-29T00:00:00Z,2017,April,Saturday,20,Church-Yonge Corridor (75),Outside
9731,2017-04-29T00:00:00Z,2017,April,Saturday,20,Church-Yonge Corridor (75),Outside
9732,2017-05-11T00:00:00Z,2017,May,Thursday,18,Church-Yonge Corridor (75),Outside
9733,2017-05-14T00:00:00Z,2017,May,Sunday,7,Church-Yonge Corridor (75),Outside
9734,2017-05-19T00:00:00Z,2017,May,Friday,15,Church-Yonge Corridor (75),Commercial
9735,2017-05-17T00:00:00Z,2017,May,Wednesday,18,Church-Yonge Corridor (75),Apartment
9736,2017-06-03T00:00:00Z,2017,June,Saturday,6,Church-Yonge Corridor (75),Apartment
9737,2017-06-14T00:00:00Z,2017,June,Wednesday,7,Church-Yonge Corridor (75),Commercial
9738,2017-06-15T00:00:00Z,2017,June,Thursday,20,Church-Yonge Corridor (75),Outside
9739,2017-06-21T00:00:00Z,2017,June,Wednesday,23,Church-Yonge Corridor (75),Commercial
9740,2017-06-27T00:00:00Z,2017,June,Tuesday,21,Church-Yonge Corridor (75),Outside
9741,2017-06-26T00:00:00Z,2017,June,Monday,0,Church-Yonge Corridor (75),Apartment
9742,2017-07-04T00:00:00Z,2017,July,Tuesday,21,Church-Yonge Corridor (75),Other
9743,2017-07-08T00:00:00Z,2017,July,Saturday,16,Church-Yonge Corridor (75),Commercial
9744,2017-07-11T00:00:00Z,2017,July,Tuesday,18,Church-Yonge Corridor (75),Apartment
9745,2017-07-14T00:00:00Z,2017,July,Friday,22,Church-Yonge Corridor (75),Outside
9746,2017-07-31T00:00:00Z,2017,July,Monday,17,Church-Yonge Corridor (75),Apartment
9747,2017-07-31T00:00:00Z,2017,July,Monday,8,Church-Yonge Corridor (75),Apartment
9748,2017-08-15T00:00:00Z,2017,August,Tuesday,12,Church-Yonge Corridor (75),Outside
9749,2017-08-08T00:00:00Z,2017,August,Tuesday,14,Church-Yonge Corridor (75),Outside
9750,2017-08-18T00:00:00Z,2017,August,Friday,7,Church-Yonge Corridor (75),Outside
9751,2017-09-03T00:00:00Z,2017,September,Sunday,13,Church-Yonge Corridor (75),Outside
9752,2017-08-31T00:00:00Z,2017,August,Thursday,21,Church-Yonge Corridor (75),Commercial
9753,2017-09-15T00:00:00Z,2017,September,Friday,11,Church-Yonge Corridor (75),Commercial
9754,2017-10-07T00:00:00Z,2017,October,Saturday,4,Church-Yonge Corridor (75),Outside
9755,2017-10-24T00:00:00Z,2017,October,Tuesday,23,Church-Yonge Corridor (75),Outside
9756,2017-10-25T00:00:00Z,2017,October,Wednesday,17,Church-Yonge Corridor (75),Commercial
9757,2017-11-14T00:00:00Z,2017,November,Tuesday,16,Church-Yonge Corridor (75),Outside
9758,2017-11-15T00:00:00Z,2017,November,Wednesday,12,Church-Yonge Corridor (75),Commercial
9759,2017-12-06T00:00:00Z,2017,December,Wednesday,0,Church-Yonge Corridor (75),Commercial
9760,2017-12-01T00:00:00Z,2017,December,Friday,17,Church-Yonge Corridor (75),Outside
9761,2017-11-01T00:00:00Z,2017,November,Wednesday,8,Church-Yonge Corridor (75),Outside
9762,2017-12-21T00:00:00Z,2017,December,Thursday,13,Church-Yonge Corridor (75),Commercial
9763,2018-01-19T00:00:00Z,2018,January,Friday,23,Church-Yonge Corridor (75),Other
9764,2018-01-26T00:00:00Z,2018,January,Friday,18,Church-Yonge Corridor (75),Other
9765,2018-05-09T00:00:00Z,2018,May,Wednesday,18,Church-Yonge Corridor (75),Outside
9766,2018-05-11T00:00:00Z,2018,May,Friday,16,Church-Yonge Corridor (75),Outside
9767,2018-05-14T00:00:00Z,2018,May,Monday,9,Church-Yonge Corridor (75),Outside
9768,2018-05-14T00:00:00Z,2018,May,Monday,13,Church-Yonge Corridor (75),Commercial
9769,2018-05-13T00:00:00Z,2018,May,Sunday,7,Church-Yonge Corridor (75),Other
9770,2018-05-17T00:00:00Z,2018,May,Thursday,9,Church-Yonge Corridor (75),Outside
9771,2018-05-20T00:00:00Z,2018,May,Sunday,14,Church-Yonge Corridor (75),Commercial
9772,2018-05-21T00:00:00Z,2018,May,Monday,1,Church-Yonge Corridor (75),Apartment
9773,2018-05-24T00:00:00Z,2018,May,Thursday,20,Church-Yonge Corridor (75),Apartment
9774,2018-05-30T00:00:00Z,2018,May,Wednesday,15,Church-Yonge Corridor (75),Outside
9775,2018-05-22T00:00:00Z,2018,May,Tuesday,19,Church-Yonge Corridor (75),Outside
9776,2018-06-08T00:00:00Z,2018,June,Friday,9,Church-Yonge Corridor (75),Outside
9777,2018-06-13T00:00:00Z,2018,June,Wednesday,19,Church-Yonge Corridor (75),Outside
9778,2018-06-10T00:00:00Z,2018,June,Sunday,18,Church-Yonge Corridor (75),Outside
9779,2018-06-20T00:00:00Z,2018,June,Wednesday,18,Church-Yonge Corridor (75),Apartment
9780,2018-06-29T00:00:00Z,2018,June,Friday,11,Church-Yonge Corridor (75),Educational
9781,2018-06-30T00:00:00Z,2018,June,Saturday,13,Church-Yonge Corridor (75),Outside
9782,2018-07-10T00:00:00Z,2018,July,Tuesday,20,Church-Yonge Corridor (75),Outside
9783,2018-07-10T00:00:00Z,2018,July,Tuesday,18,Church-Yonge Corridor (75),Commercial
9784,2018-07-17T00:00:00Z,2018,July,Tuesday,20,Church-Yonge Corridor (75),Apartment
9785,2018-07-18T00:00:00Z,2018,July,Wednesday,20,Church-Yonge Corridor (75),Apartment
9786,2018-07-20T00:00:00Z,2018,July,Friday,10,Church-Yonge Corridor (75),Apartment
9787,2018-07-26T00:00:00Z,2018,July,Thursday,20,Church-Yonge Corridor (75),Outside
9788,2018-07-16T00:00:00Z,2018,July,Monday,17,Church-Yonge Corridor (75),Apartment
9789,2018-07-17T00:00:00Z,2018,July,Tuesday,18,Church-Yonge Corridor (75),Outside
9790,2018-07-26T00:00:00Z,2018,July,Thursday,21,Church-Yonge Corridor (75),Outside
